gid,center:Lon,center:Lat
583143,1513091.64,6127678.43
583218,1513091.64,7241503.161
583193,1513091.64,6853038.831
583119,1513091.64,5800405.747
583169,1513091.64,6496944.561
583144,1513091.64,6141587.184
583219,1513091.64,7257445.569
583194,1513091.64,6868219.919
583120,1513091.64,5813800.436
583170,1513091.64,6511477.481
583145,1513091.64,6155518.469
583220,1513091.64,7273420.332
583195,1513091.64,6883429.701
583121,1513091.64,5827215.347
583171,1513091.64,6526035.972
583146,1513091.64,6169472.607
583221,1513091.64,7289427.865
583196,1513091.64,6898668.167
583122,1513091.64,5840650.781
583172,1513091.64,6540620.009
583147,1513091.64,6183449.623
583222,1513091.64,7305468.247
583197,1513091.64,6913935.696
583123,1513091.64,5854106.752
583173,1513091.64,6555229.944
583148,1513091.64,6197449.482
583223,1513091.64,7321541.485
583198,1513091.64,6929232.346
583124,1513091.64,5867583.216
583174,1513091.64,6569865.814
583149,1513091.64,6211472.509
583224,1513091.64,7337648.002
583199,1513091.64,6944558.105
583125,1513091.64,5881080.478
583175,1513091.64,6584527.598
583150,1513091.64,6225518.73
583225,1513091.64,7353787.878
583200,1513091.64,6959913.361
583126,1513091.64,5894598.553
583176,1513091.64,6599215.649
583151,1513091.64,6239588.111
583226,1513091.64,7369961.122
583201,1513091.64,6975298.17
583127,1513091.64,5908137.398
583177,1513091.64,6613930.008
583152,1513091.64,6253680.98
583227,1513091.64,7386168.165
583202,1513091.64,6990712.525
583128,1513091.64,5921697.319
583178,1513091.64,6628670.654
583153,1513091.64,6267797.365
583228,1513091.64,7402409.087
583203,1513091.64,7006156.815
583129,1513091.64,5935278.334
583179,1513091.64,6643437.944
583154,1513091.64,6281937.232
583229,1513091.64,7418683.903
583204,1513091.64,7021631.102
583130,1513091.64,5948880.399
583180,1513091.64,6658231.921
583155,1513091.64,6296100.913
583230,1513091.64,7434993.046
583205,1513091.64,7037135.38
583131,1513091.64,5962503.825
583181,1513091.64,6673052.565
583156,1513091.64,6310288.437
583231,1513091.64,7451336.602
583206,1513091.64,7052670.042
583132,1513091.64,5976148.628
583182,1513091.64,6687900.238
583157,1513091.64,6324499.772
583232,1513091.64,7467714.587
583207,1513091.64,7068235.152
583133,1513091.64,5989814.769
583183,1513091.64,6702774.984
583158,1513091.64,6338735.253
583233,1513091.64,7484127.44
583208,1513091.64,7083830.705
583134,1513091.64,6003502.559
583184,1513091.64,6717676.785
583159,1513091.64,6352994.91
583234,1513091.64,7500575.249
583209,1513091.64,7099457.102
583135,1513091.64,6017212.016
583185,1513091.64,6732606.006
583160,1513091.64,6367278.713
583235,1513091.64,7517058.035
583210,1513091.64,7115114.407
583136,1513091.64,6030943.101
583186,1513091.64,6747562.694
583161,1513091.64,6381586.999
583236,1513091.64,7533576.241
583211,1513091.64,7130802.619
582987,1494538.353,5707205.157
583037,1494538.353,6395919.801
583012,1494538.353,6044696.128
583087,1494538.353,7146522.141
583062,1494538.353,6762546.833
582988,1494538.353,5720459.957
583038,1494538.353,6410277.089
583013,1494538.353,6058471.118
583088,1494538.353,7162273.041
583063,1494538.353,6777558.791
582989,1494538.353,5733734.494
583039,1494538.353,6424659.204
583014,1494538.353,6072268.031
583089,1494538.353,7178055.321
583064,1494538.353,6792598.617
582990,1494538.353,5747028.722
583040,1494538.353,6439066.18
583015,1494538.353,6086087.186
583090,1494538.353,7193869.388
583065,1494538.353,6807666.296
582991,1494538.353,5760342.938
583041,1494538.353,6453497.989
583016,1494538.353,6099928.603
583091,1494538.353,7209715.313
583066,1494538.353,6822762.201
582992,1494538.353,5773677.154
583042,1494538.353,6467954.976
583017,1494538.353,6113792.244
583092,1494538.353,7225593.1
583067,1494538.353,6837886.384
582993,1494538.353,5787031.324
583043,1494538.353,6482437.175
583018,1494538.353,6127678.43
583093,1494538.353,7241503.161
583068,1494538.353,6853038.831
582994,1494538.353,5800405.747
583044,1494538.353,6496944.561
583019,1494538.353,6141587.184
583094,1494538.353,7257445.569
583069,1494538.353,6868219.919
582995,1494538.353,5813800.436
583045,1494538.353,6511477.481
583020,1494538.353,6155518.469
583095,1494538.353,7273420.332
583070,1494538.353,6883429.701
582996,1494538.353,5827215.347
583046,1494538.353,6526035.972
583021,1494538.353,6169472.607
583096,1494538.353,7289427.865
583071,1494538.353,6898668.167
582997,1494538.353,5840650.781
583047,1494538.353,6540620.009
583022,1494538.353,6183449.623
583097,1494538.353,7305468.247
583072,1494538.353,6913935.696
582998,1494538.353,5854106.752
583048,1494538.353,6555229.944
583023,1494538.353,6197449.482
583098,1494538.353,7321541.485
583073,1494538.353,6929232.346
582999,1494538.353,5867583.216
583049,1494538.353,6569865.814
583024,1494538.353,6211472.509
583099,1494538.353,7337648.002
583074,1494538.353,6944558.105
583000,1494538.353,5881080.478
583050,1494538.353,6584527.598
583025,1494538.353,6225518.73
583100,1494538.353,7353787.878
583075,1494538.353,6959913.361
583001,1494538.353,5894598.553
583051,1494538.353,6599215.649
583026,1494538.353,6239588.111
583101,1494538.353,7369961.122
583076,1494538.353,6975298.17
583002,1494538.353,5908137.398
583052,1494538.353,6613930.008
583027,1494538.353,6253680.98
583102,1494538.353,7386168.165
583077,1494538.353,6990712.525
583003,1494538.353,5921697.319
583053,1494538.353,6628670.654
583028,1494538.353,6267797.365
583103,1494538.353,7402409.087
583078,1494538.353,7006156.815
583004,1494538.353,5935278.334
583054,1494538.353,6643437.944
583029,1494538.353,6281937.232
583104,1494538.353,7418683.903
583079,1494538.353,7021631.102
583005,1494538.353,5948880.399
583055,1494538.353,6658231.921
583030,1494538.353,6296100.913
583105,1494538.353,7434993.046
583080,1494538.353,7037135.38
583006,1494538.353,5962503.825
583056,1494538.353,6673052.565
583031,1494538.353,6310288.437
583106,1494538.353,7451336.602
583081,1494538.353,7052670.042
583007,1494538.353,5976148.628
583057,1494538.353,6687900.238
583032,1494538.353,6324499.772
583107,1494538.353,7467714.587
583082,1494538.353,7068235.152
583008,1494538.353,5989814.769
583058,1494538.353,6702774.984
583033,1494538.353,6338735.253
583108,1494538.353,7484127.44
583083,1494538.353,7083830.705
583009,1494538.353,6003502.559
583059,1494538.353,6717676.785
583034,1494538.353,6352994.91
583109,1494538.353,7500575.249
583084,1494538.353,7099457.102
583010,1494538.353,6017212.016
583060,1494538.353,6732606.006
583035,1494538.353,6367278.713
583110,1494538.353,7517058.035
583085,1494538.353,7115114.407
583011,1494538.353,6030943.101
583061,1494538.353,6747562.694
583036,1494538.353,6381586.999
583111,1494538.353,7533576.241
583086,1494538.353,7130802.619
582862,1475985.125,5707205.157
582912,1475985.125,6395919.801
582887,1475985.125,6044696.128
582962,1475985.125,7146522.141
582937,1475985.125,6762546.833
582863,1475985.125,5720459.957
582913,1475985.125,6410277.089
582888,1475985.125,6058471.118
582963,1475985.125,7162273.041
582938,1475985.125,6777558.791
582864,1475985.125,5733734.494
582914,1475985.125,6424659.204
582889,1475985.125,6072268.031
582964,1475985.125,7178055.321
582939,1475985.125,6792598.617
582865,1475985.125,5747028.722
582915,1475985.125,6439066.18
582890,1475985.125,6086087.186
582965,1475985.125,7193869.388
582940,1475985.125,6807666.296
582866,1475985.125,5760342.938
582916,1475985.125,6453497.989
582891,1475985.125,6099928.603
582966,1475985.125,7209715.313
582941,1475985.125,6822762.201
582867,1475985.125,5773677.154
582917,1475985.125,6467954.976
582892,1475985.125,6113792.244
582967,1475985.125,7225593.1
582942,1475985.125,6837886.384
582868,1475985.125,5787031.324
582918,1475985.125,6482437.175
582893,1475985.125,6127678.43
582968,1475985.125,7241503.161
582943,1475985.125,6853038.831
582869,1475985.125,5800405.747
582919,1475985.125,6496944.561
582894,1475985.125,6141587.184
582969,1475985.125,7257445.569
582944,1475985.125,6868219.919
582870,1475985.125,5813800.436
582920,1475985.125,6511477.481
582895,1475985.125,6155518.469
582970,1475985.125,7273420.332
582945,1475985.125,6883429.701
582871,1475985.125,5827215.347
582921,1475985.125,6526035.972
582896,1475985.125,6169472.607
582971,1475985.125,7289427.865
582946,1475985.125,6898668.167
582872,1475985.125,5840650.781
582922,1475985.125,6540620.009
582897,1475985.125,6183449.623
582972,1475985.125,7305468.247
582947,1475985.125,6913935.696
582873,1475985.125,5854106.752
582923,1475985.125,6555229.944
582898,1475985.125,6197449.482
582973,1475985.125,7321541.485
582948,1475985.125,6929232.346
582874,1475985.125,5867583.216
582924,1475985.125,6569865.814
582899,1475985.125,6211472.509
582974,1475985.125,7337648.002
582949,1475985.125,6944558.105
582875,1475985.125,5881080.478
582925,1475985.125,6584527.598
582900,1475985.125,6225518.73
582975,1475985.125,7353787.878
582950,1475985.125,6959913.361
582876,1475985.125,5894598.553
582926,1475985.125,6599215.649
582901,1475985.125,6239588.111
582976,1475985.125,7369961.122
582951,1475985.125,6975298.17
582877,1475985.125,5908137.398
582927,1475985.125,6613930.008
582902,1475985.125,6253680.98
582977,1475985.125,7386168.165
582952,1475985.125,6990712.525
582878,1475985.125,5921697.319
582928,1475985.125,6628670.654
582903,1475985.125,6267797.365
582978,1475985.125,7402409.087
582953,1475985.125,7006156.815
582879,1475985.125,5935278.334
582929,1475985.125,6643437.944
582904,1475985.125,6281937.232
582979,1475985.125,7418683.903
582954,1475985.125,7021631.102
582880,1475985.125,5948880.399
582930,1475985.125,6658231.921
582905,1475985.125,6296100.913
582980,1475985.125,7434993.046
582955,1475985.125,7037135.38
582881,1475985.125,5962503.825
582931,1475985.125,6673052.565
582906,1475985.125,6310288.437
582981,1475985.125,7451336.602
582956,1475985.125,7052670.042
582882,1475985.125,5976148.628
582932,1475985.125,6687900.238
582907,1475985.125,6324499.772
582982,1475985.125,7467714.587
582957,1475985.125,7068235.152
582883,1475985.125,5989814.769
582933,1475985.125,6702774.984
582908,1475985.125,6338735.253
582983,1475985.125,7484127.44
582958,1475985.125,7083830.705
582884,1475985.125,6003502.559
582934,1475985.125,6717676.785
582909,1475985.125,6352994.91
582984,1475985.125,7500575.249
582959,1475985.125,7099457.102
582885,1475985.125,6017212.016
582935,1475985.125,6732606.006
582910,1475985.125,6367278.713
582985,1475985.125,7517058.035
582960,1475985.125,7115114.407
582886,1475985.125,6030943.101
582936,1475985.125,6747562.694
582911,1475985.125,6381586.999
582986,1475985.125,7533576.241
582961,1475985.125,7130802.619
582737,1457431.895,5707205.157
582787,1457431.895,6395919.801
582762,1457431.895,6044696.128
582837,1457431.895,7146522.141
582812,1457431.895,6762546.833
582738,1457431.895,5720459.957
582788,1457431.895,6410277.089
582763,1457431.895,6058471.118
582838,1457431.895,7162273.041
582813,1457431.895,6777558.791
582739,1457431.895,5733734.494
582789,1457431.895,6424659.204
582764,1457431.895,6072268.031
582839,1457431.895,7178055.321
582814,1457431.895,6792598.617
582740,1457431.895,5747028.722
582790,1457431.895,6439066.18
582765,1457431.895,6086087.186
582840,1457431.895,7193869.388
582815,1457431.895,6807666.296
582741,1457431.895,5760342.938
582791,1457431.895,6453497.989
582766,1457431.895,6099928.603
582841,1457431.895,7209715.313
582816,1457431.895,6822762.201
582742,1457431.895,5773677.154
582792,1457431.895,6467954.976
582767,1457431.895,6113792.244
582842,1457431.895,7225593.1
582817,1457431.895,6837886.384
582743,1457431.895,5787031.324
582793,1457431.895,6482437.175
582768,1457431.895,6127678.43
582843,1457431.895,7241503.161
582818,1457431.895,6853038.831
582744,1457431.895,5800405.747
582794,1457431.895,6496944.561
582769,1457431.895,6141587.184
582844,1457431.895,7257445.569
582819,1457431.895,6868219.919
582745,1457431.895,5813800.436
582795,1457431.895,6511477.481
582770,1457431.895,6155518.469
582845,1457431.895,7273420.332
582820,1457431.895,6883429.701
582746,1457431.895,5827215.347
582796,1457431.895,6526035.972
582771,1457431.895,6169472.607
582846,1457431.895,7289427.865
582821,1457431.895,6898668.167
582747,1457431.895,5840650.781
582797,1457431.895,6540620.009
582772,1457431.895,6183449.623
582847,1457431.895,7305468.247
582822,1457431.895,6913935.696
582748,1457431.895,5854106.752
582798,1457431.895,6555229.944
582773,1457431.895,6197449.482
582848,1457431.895,7321541.485
582823,1457431.895,6929232.346
582749,1457431.895,5867583.216
582799,1457431.895,6569865.814
582774,1457431.895,6211472.509
582849,1457431.895,7337648.002
582824,1457431.895,6944558.105
582750,1457431.895,5881080.478
582800,1457431.895,6584527.598
582775,1457431.895,6225518.73
582850,1457431.895,7353787.878
582825,1457431.895,6959913.361
582751,1457431.895,5894598.553
582801,1457431.895,6599215.649
582776,1457431.895,6239588.111
582851,1457431.895,7369961.122
582826,1457431.895,6975298.17
582752,1457431.895,5908137.398
582802,1457431.895,6613930.008
582777,1457431.895,6253680.98
582852,1457431.895,7386168.165
582827,1457431.895,6990712.525
582753,1457431.895,5921697.319
582803,1457431.895,6628670.654
582778,1457431.895,6267797.365
582853,1457431.895,7402409.087
582828,1457431.895,7006156.815
582754,1457431.895,5935278.334
582804,1457431.895,6643437.944
582779,1457431.895,6281937.232
582854,1457431.895,7418683.903
582829,1457431.895,7021631.102
582755,1457431.895,5948880.399
582805,1457431.895,6658231.921
582780,1457431.895,6296100.913
582855,1457431.895,7434993.046
582830,1457431.895,7037135.38
582756,1457431.895,5962503.825
582806,1457431.895,6673052.565
582781,1457431.895,6310288.437
582856,1457431.895,7451336.602
582831,1457431.895,7052670.042
582757,1457431.895,5976148.628
582807,1457431.895,6687900.238
582782,1457431.895,6324499.772
582857,1457431.895,7467714.587
582832,1457431.895,7068235.152
582758,1457431.895,5989814.769
582808,1457431.895,6702774.984
582783,1457431.895,6338735.253
582858,1457431.895,7484127.44
582833,1457431.895,7083830.705
582759,1457431.895,6003502.559
582809,1457431.895,6717676.785
582784,1457431.895,6352994.91
582859,1457431.895,7500575.249
582834,1457431.895,7099457.102
582760,1457431.895,6017212.016
582810,1457431.895,6732606.006
582785,1457431.895,6367278.713
582860,1457431.895,7517058.035
582835,1457431.895,7115114.407
582761,1457431.895,6030943.101
582811,1457431.895,6747562.694
582786,1457431.895,6381586.999
582861,1457431.895,7533576.241
582836,1457431.895,7130802.619
582612,1438878.608,5707205.157
582662,1438878.608,6395919.801
582637,1438878.608,6044696.128
582712,1438878.608,7146522.141
582687,1438878.608,6762546.833
582613,1438878.608,5720459.957
582663,1438878.608,6410277.089
582638,1438878.608,6058471.118
582713,1438878.608,7162273.041
582688,1438878.608,6777558.791
582614,1438878.608,5733734.494
582664,1438878.608,6424659.204
582639,1438878.608,6072268.031
582714,1438878.608,7178055.321
582689,1438878.608,6792598.617
582615,1438878.608,5747028.722
582665,1438878.608,6439066.18
582640,1438878.608,6086087.186
582715,1438878.608,7193869.388
582690,1438878.608,6807666.296
582616,1438878.608,5760342.938
582666,1438878.608,6453497.989
582641,1438878.608,6099928.603
582716,1438878.608,7209715.313
582691,1438878.608,6822762.201
582617,1438878.608,5773677.154
582667,1438878.608,6467954.976
582642,1438878.608,6113792.244
582717,1438878.608,7225593.1
582692,1438878.608,6837886.384
582618,1438878.608,5787031.324
582668,1438878.608,6482437.175
582643,1438878.608,6127678.43
582718,1438878.608,7241503.161
582693,1438878.608,6853038.831
582619,1438878.608,5800405.747
582669,1438878.608,6496944.561
582644,1438878.608,6141587.184
582719,1438878.608,7257445.569
582694,1438878.608,6868219.919
582620,1438878.608,5813800.436
582670,1438878.608,6511477.481
582645,1438878.608,6155518.469
582720,1438878.608,7273420.332
582695,1438878.608,6883429.701
582621,1438878.608,5827215.347
582671,1438878.608,6526035.972
582646,1438878.608,6169472.607
582721,1438878.608,7289427.865
582696,1438878.608,6898668.167
582622,1438878.608,5840650.781
582672,1438878.608,6540620.009
582647,1438878.608,6183449.623
582722,1438878.608,7305468.247
582697,1438878.608,6913935.696
582623,1438878.608,5854106.752
582673,1438878.608,6555229.944
582648,1438878.608,6197449.482
582723,1438878.608,7321541.485
582698,1438878.608,6929232.346
582624,1438878.608,5867583.216
582674,1438878.608,6569865.814
582649,1438878.608,6211472.509
582724,1438878.608,7337648.002
582699,1438878.608,6944558.105
582625,1438878.608,5881080.478
582675,1438878.608,6584527.598
582650,1438878.608,6225518.73
582725,1438878.608,7353787.878
582700,1438878.608,6959913.361
582626,1438878.608,5894598.553
582676,1438878.608,6599215.649
582651,1438878.608,6239588.111
582726,1438878.608,7369961.122
582701,1438878.608,6975298.17
582627,1438878.608,5908137.398
582677,1438878.608,6613930.008
582652,1438878.608,6253680.98
582727,1438878.608,7386168.165
582702,1438878.608,6990712.525
582628,1438878.608,5921697.319
582678,1438878.608,6628670.654
582653,1438878.608,6267797.365
582728,1438878.608,7402409.087
582703,1438878.608,7006156.815
582629,1438878.608,5935278.334
582679,1438878.608,6643437.944
582654,1438878.608,6281937.232
582729,1438878.608,7418683.903
582704,1438878.608,7021631.102
582630,1438878.608,5948880.399
582680,1438878.608,6658231.921
582655,1438878.608,6296100.913
582730,1438878.608,7434993.046
582705,1438878.608,7037135.38
582631,1438878.608,5962503.825
582681,1438878.608,6673052.565
582656,1438878.608,6310288.437
582731,1438878.608,7451336.602
582706,1438878.608,7052670.042
582632,1438878.608,5976148.628
582682,1438878.608,6687900.238
582657,1438878.608,6324499.772
582732,1438878.608,7467714.587
582707,1438878.608,7068235.152
582633,1438878.608,5989814.769
582683,1438878.608,6702774.984
582658,1438878.608,6338735.253
582733,1438878.608,7484127.44
582708,1438878.608,7083830.705
582634,1438878.608,6003502.559
582684,1438878.608,6717676.785
582659,1438878.608,6352994.91
582734,1438878.608,7500575.249
582709,1438878.608,7099457.102
582635,1438878.608,6017212.016
582685,1438878.608,6732606.006
582660,1438878.608,6367278.713
582735,1438878.608,7517058.035
582710,1438878.608,7115114.407
582636,1438878.608,6030943.101
582686,1438878.608,6747562.694
582661,1438878.608,6381586.999
582736,1438878.608,7533576.241
582711,1438878.608,7130802.619
582487,1420325.38,5707205.157
582537,1420325.38,6395919.801
582512,1420325.38,6044696.128
582587,1420325.38,7146522.141
582562,1420325.38,6762546.833
582488,1420325.38,5720459.957
582538,1420325.38,6410277.089
582513,1420325.38,6058471.118
582588,1420325.38,7162273.041
582563,1420325.38,6777558.791
582489,1420325.38,5733734.494
582539,1420325.38,6424659.204
582514,1420325.38,6072268.031
582589,1420325.38,7178055.321
582564,1420325.38,6792598.617
582490,1420325.38,5747028.722
582540,1420325.38,6439066.18
582515,1420325.38,6086087.186
582590,1420325.38,7193869.388
582565,1420325.38,6807666.296
582491,1420325.38,5760342.938
582541,1420325.38,6453497.989
582516,1420325.38,6099928.603
582591,1420325.38,7209715.313
582566,1420325.38,6822762.201
582492,1420325.38,5773677.154
582542,1420325.38,6467954.976
582517,1420325.38,6113792.244
582592,1420325.38,7225593.1
582567,1420325.38,6837886.384
582493,1420325.38,5787031.324
582543,1420325.38,6482437.175
582518,1420325.38,6127678.43
582593,1420325.38,7241503.161
582568,1420325.38,6853038.831
582494,1420325.38,5800405.747
582544,1420325.38,6496944.561
582519,1420325.38,6141587.184
582594,1420325.38,7257445.569
582569,1420325.38,6868219.919
582495,1420325.38,5813800.436
582545,1420325.38,6511477.481
582520,1420325.38,6155518.469
582595,1420325.38,7273420.332
582570,1420325.38,6883429.701
582496,1420325.38,5827215.347
582546,1420325.38,6526035.972
582521,1420325.38,6169472.607
582596,1420325.38,7289427.865
582571,1420325.38,6898668.167
582497,1420325.38,5840650.781
582547,1420325.38,6540620.009
582522,1420325.38,6183449.623
582597,1420325.38,7305468.247
582572,1420325.38,6913935.696
582498,1420325.38,5854106.752
582548,1420325.38,6555229.944
582523,1420325.38,6197449.482
582598,1420325.38,7321541.485
582573,1420325.38,6929232.346
582499,1420325.38,5867583.216
582549,1420325.38,6569865.814
582524,1420325.38,6211472.509
582599,1420325.38,7337648.002
582574,1420325.38,6944558.105
582500,1420325.38,5881080.478
582550,1420325.38,6584527.598
582525,1420325.38,6225518.73
582600,1420325.38,7353787.878
582575,1420325.38,6959913.361
582501,1420325.38,5894598.553
582551,1420325.38,6599215.649
582526,1420325.38,6239588.111
582601,1420325.38,7369961.122
582576,1420325.38,6975298.17
582502,1420325.38,5908137.398
582552,1420325.38,6613930.008
582527,1420325.38,6253680.98
582602,1420325.38,7386168.165
582577,1420325.38,6990712.525
582503,1420325.38,5921697.319
582553,1420325.38,6628670.654
582528,1420325.38,6267797.365
582603,1420325.38,7402409.087
582578,1420325.38,7006156.815
582504,1420325.38,5935278.334
582554,1420325.38,6643437.944
582529,1420325.38,6281937.232
582604,1420325.38,7418683.903
582579,1420325.38,7021631.102
582505,1420325.38,5948880.399
582555,1420325.38,6658231.921
582530,1420325.38,6296100.913
582605,1420325.38,7434993.046
582580,1420325.38,7037135.38
582506,1420325.38,5962503.825
582556,1420325.38,6673052.565
582531,1420325.38,6310288.437
582606,1420325.38,7451336.602
582581,1420325.38,7052670.042
582507,1420325.38,5976148.628
582557,1420325.38,6687900.238
582532,1420325.38,6324499.772
582607,1420325.38,7467714.587
582582,1420325.38,7068235.152
582508,1420325.38,5989814.769
582558,1420325.38,6702774.984
582533,1420325.38,6338735.253
582608,1420325.38,7484127.44
582583,1420325.38,7083830.705
582509,1420325.38,6003502.559
582559,1420325.38,6717676.785
582534,1420325.38,6352994.91
582609,1420325.38,7500575.249
582584,1420325.38,7099457.102
582510,1420325.38,6017212.016
582560,1420325.38,6732606.006
582535,1420325.38,6367278.713
582610,1420325.38,7517058.035
582585,1420325.38,7115114.407
582511,1420325.38,6030943.101
582561,1420325.38,6747562.694
582536,1420325.38,6381586.999
582611,1420325.38,7533576.241
582586,1420325.38,7130802.619
582362,1401772.149,5707205.157
582412,1401772.149,6395919.801
582387,1401772.149,6044696.128
582462,1401772.149,7146522.141
582437,1401772.149,6762546.833
582363,1401772.149,5720459.957
582413,1401772.149,6410277.089
582388,1401772.149,6058471.118
582463,1401772.149,7162273.041
582438,1401772.149,6777558.791
582364,1401772.149,5733734.494
582414,1401772.149,6424659.204
582389,1401772.149,6072268.031
582464,1401772.149,7178055.321
582439,1401772.149,6792598.617
582365,1401772.149,5747028.722
582415,1401772.149,6439066.18
582390,1401772.149,6086087.186
582465,1401772.149,7193869.388
582440,1401772.149,6807666.296
582366,1401772.149,5760342.938
582416,1401772.149,6453497.989
582391,1401772.149,6099928.603
582466,1401772.149,7209715.313
582441,1401772.149,6822762.201
582367,1401772.149,5773677.154
582417,1401772.149,6467954.976
582392,1401772.149,6113792.244
582467,1401772.149,7225593.1
582442,1401772.149,6837886.384
582368,1401772.149,5787031.324
582418,1401772.149,6482437.175
582393,1401772.149,6127678.43
582468,1401772.149,7241503.161
582443,1401772.149,6853038.831
582369,1401772.149,5800405.747
582419,1401772.149,6496944.561
582394,1401772.149,6141587.184
582469,1401772.149,7257445.569
582444,1401772.149,6868219.919
582370,1401772.149,5813800.436
582420,1401772.149,6511477.481
582395,1401772.149,6155518.469
582470,1401772.149,7273420.332
582445,1401772.149,6883429.701
582371,1401772.149,5827215.347
582421,1401772.149,6526035.972
582396,1401772.149,6169472.607
582471,1401772.149,7289427.865
582446,1401772.149,6898668.167
582372,1401772.149,5840650.781
582422,1401772.149,6540620.009
582397,1401772.149,6183449.623
582472,1401772.149,7305468.247
582447,1401772.149,6913935.696
582373,1401772.149,5854106.752
582423,1401772.149,6555229.944
582398,1401772.149,6197449.482
582473,1401772.149,7321541.485
582448,1401772.149,6929232.346
582374,1401772.149,5867583.216
582424,1401772.149,6569865.814
582399,1401772.149,6211472.509
582474,1401772.149,7337648.002
582449,1401772.149,6944558.105
582375,1401772.149,5881080.478
582425,1401772.149,6584527.598
582400,1401772.149,6225518.73
582475,1401772.149,7353787.878
582450,1401772.149,6959913.361
582376,1401772.149,5894598.553
582426,1401772.149,6599215.649
582401,1401772.149,6239588.111
582476,1401772.149,7369961.122
582451,1401772.149,6975298.17
582377,1401772.149,5908137.398
582427,1401772.149,6613930.008
582402,1401772.149,6253680.98
582477,1401772.149,7386168.165
582452,1401772.149,6990712.525
582378,1401772.149,5921697.319
582428,1401772.149,6628670.654
582403,1401772.149,6267797.365
582478,1401772.149,7402409.087
582453,1401772.149,7006156.815
582379,1401772.149,5935278.334
582429,1401772.149,6643437.944
582404,1401772.149,6281937.232
582479,1401772.149,7418683.903
582454,1401772.149,7021631.102
582380,1401772.149,5948880.399
582430,1401772.149,6658231.921
582405,1401772.149,6296100.913
582480,1401772.149,7434993.046
582455,1401772.149,7037135.38
582381,1401772.149,5962503.825
582431,1401772.149,6673052.565
582406,1401772.149,6310288.437
582481,1401772.149,7451336.602
582456,1401772.149,7052670.042
582382,1401772.149,5976148.628
582432,1401772.149,6687900.238
582407,1401772.149,6324499.772
582482,1401772.149,7467714.587
582457,1401772.149,7068235.152
582383,1401772.149,5989814.769
582433,1401772.149,6702774.984
582408,1401772.149,6338735.253
582483,1401772.149,7484127.44
582458,1401772.149,7083830.705
582384,1401772.149,6003502.559
582434,1401772.149,6717676.785
582409,1401772.149,6352994.91
582484,1401772.149,7500575.249
582459,1401772.149,7099457.102
582385,1401772.149,6017212.016
582435,1401772.149,6732606.006
582410,1401772.149,6367278.713
582485,1401772.149,7517058.035
582460,1401772.149,7115114.407
582386,1401772.149,6030943.101
582436,1401772.149,6747562.694
582411,1401772.149,6381586.999
582486,1401772.149,7533576.241
582461,1401772.149,7130802.619
582237,1383218.862,5707205.157
582287,1383218.862,6395919.801
582262,1383218.862,6044696.128
582337,1383218.862,7146522.141
582312,1383218.862,6762546.833
582238,1383218.862,5720459.957
582288,1383218.862,6410277.089
582263,1383218.862,6058471.118
582338,1383218.862,7162273.041
582313,1383218.862,6777558.791
582239,1383218.862,5733734.494
582289,1383218.862,6424659.204
582264,1383218.862,6072268.031
582339,1383218.862,7178055.321
582314,1383218.862,6792598.617
582240,1383218.862,5747028.722
582290,1383218.862,6439066.18
582265,1383218.862,6086087.186
582340,1383218.862,7193869.388
582315,1383218.862,6807666.296
582241,1383218.862,5760342.938
582291,1383218.862,6453497.989
582266,1383218.862,6099928.603
582341,1383218.862,7209715.313
582316,1383218.862,6822762.201
582242,1383218.862,5773677.154
582292,1383218.862,6467954.976
582267,1383218.862,6113792.244
582342,1383218.862,7225593.1
582317,1383218.862,6837886.384
582243,1383218.862,5787031.324
582293,1383218.862,6482437.175
582268,1383218.862,6127678.43
582343,1383218.862,7241503.161
582318,1383218.862,6853038.831
582244,1383218.862,5800405.747
582294,1383218.862,6496944.561
582269,1383218.862,6141587.184
582344,1383218.862,7257445.569
582319,1383218.862,6868219.919
582245,1383218.862,5813800.436
582295,1383218.862,6511477.481
582270,1383218.862,6155518.469
582345,1383218.862,7273420.332
582320,1383218.862,6883429.701
582246,1383218.862,5827215.347
582296,1383218.862,6526035.972
582271,1383218.862,6169472.607
582346,1383218.862,7289427.865
582321,1383218.862,6898668.167
582247,1383218.862,5840650.781
582297,1383218.862,6540620.009
582272,1383218.862,6183449.623
582347,1383218.862,7305468.247
582322,1383218.862,6913935.696
582248,1383218.862,5854106.752
582298,1383218.862,6555229.944
582273,1383218.862,6197449.482
582348,1383218.862,7321541.485
582323,1383218.862,6929232.346
582249,1383218.862,5867583.216
582299,1383218.862,6569865.814
582274,1383218.862,6211472.509
582349,1383218.862,7337648.002
582324,1383218.862,6944558.105
582250,1383218.862,5881080.478
582300,1383218.862,6584527.598
582275,1383218.862,6225518.73
582350,1383218.862,7353787.878
582325,1383218.862,6959913.361
582251,1383218.862,5894598.553
582301,1383218.862,6599215.649
582276,1383218.862,6239588.111
582351,1383218.862,7369961.122
582326,1383218.862,6975298.17
582252,1383218.862,5908137.398
582302,1383218.862,6613930.008
582277,1383218.862,6253680.98
582352,1383218.862,7386168.165
582327,1383218.862,6990712.525
582253,1383218.862,5921697.319
582303,1383218.862,6628670.654
582278,1383218.862,6267797.365
582353,1383218.862,7402409.087
582328,1383218.862,7006156.815
582254,1383218.862,5935278.334
582304,1383218.862,6643437.944
582279,1383218.862,6281937.232
582354,1383218.862,7418683.903
